OBJECTID,bogFID,embFID,CropStatus,TOWN,EMBAY_NAME,NO3_mgl_p25,NO3_mgl_p50,NO3_mgl_p75,TN_mgl_p25,TN_mgl_p50,TN_mgl_p75,bogsurf_area_m2,bogsurf_perim_m2,marg_bogshed_area_m2,ZS_MAX_FA_D8_gwelid0,bog_count,NO3_mgl,TN_mgl,bogshed_area_m2,bogshed_area_ha,bogsurf_area_ha,marg_bogshed_area_ha,Q_m3y,marg_Q_m3y,Q_m3d,marg_Q_m3d,NO3_Load_kgN_y,NO3_Loading_Rate_kgN_ha_y,TN_Load_kgN_y,TN_Loading_Rate_kgN_ha_y,HLR_md,marg_NO3_Load_kgN_y,marg_NO3_Loading_Rate_kgN_ha_y,marg_TN_Load_kgN_y,marg_TN_Loading_Rate_kgN_ha_y,marg_HLR_md,LR_kghay_CCC,LR_kghay_MEP,LR_kghay_MEP_Buildout,TN_Load_kgN_y_CCC,TN_Load_kgN_y_MEP,TN_load_kgN_y_MEP_Buildout,marg_TN_Load_kgN_y_CCC,marg_TN_Load_kgN_y_MEP,marg_TN_load_kgN_y_MEP_Buildout,TN_load_kgN_y_FERT
129,486,27,active,Harwich,PleasantBay,0.08039481937885284,0.26590391993522644,0.5632047057151794,0.6253114342689514,0.8889200687408447,1.1940827369689941,23484.259351928093,23484.259351928093,357500,3687,1,0.26590391993522644,0.8889200687408447,368700,36.87,2.348425935192809,35.75,255195.70500000002,247443.625,698.6877618069816,677.4637234770705,67.85753831013366,28.894902450718533,226.84858363096836,96.59601362405486,0.02975132199558247,65.79622985048219,28.017161991136085,219.9576041444838,93.66171649199785,0.02884756607925341,14.485349562685133,7.727664667978208,15.407961045337727,534.0748383762009,284.9189963083565,568.0915237416019,517.8512468659935,276.26401188022095,550.8346073708237,25.867676833555272
130,587,2,active,Barnstable,BarnstableHarbor,0.06478818506002426,0.1300390064716339,0.23785331845283508,0.6588200330734253,0.7869585752487183,0.9169641733169556,10158.74134284107,10158.74134284107,514000,27403,1,0.1300390064716339,0.7869585752487183,2740300,274.03,1.0158741342841069,51.4,1896698.645,355765.10000000003,5192.87787816564,974.0317590691308,246.64480737189427,242.79071495968984,1492.6232633453744,1469.2994072511117,0.5111733533628253,46.263340141281496,45.54042531448403,279.9723962192178,275.5975241130794,0.0958811457243704,11.134979308861249,7.5550641647335635,9.411249943773365,3051.318380007248,2070.314233061938,2578.964822092215,572.3379364754682,388.33029806730514,483.7382471099509,11.18975200172601
131,587,2,active,Barnstable,BarnstableHarbor,0.05871407687664032,0.1303890347480774,0.2589387595653534,0.6496774554252625,0.7878048419952393,0.9356704950332642,4825.713443241101,4825.713443241101,33700,336,1,0.1303890347480774,0.7878048419952393,33600,3.36,0.48257134432411014,3.37,23256.24,23325.455,63.67211498973306,63.86161533196441,3.0323586854696276,6.283752073419842,18.321378478603364,37.96615504442002,0.013194342295420025,3.041383562509716,6.302453716495497,18.375906390742063,38.07914955348079,0.01323361117129925,11.134979308861249,7.5550641647335635,9.411249943773365,37.4135304777738,25.38501559350477,31.621799811078507,37.52488027086241,25.46056623515211,31.71591231051624,5.31547510059564
132,175,15,active,Brewster,HerringRiverHarwich,0.07336294651031494,0.17974337935447693,0.37717509269714355,0.5255147218704224,0.6662288308143616,0.8260481357574463,9212.690506003913,9212.690506003913,8100.000000000001,80,1,0.17974337935447693,0.6662288308143616,8000,0.8,0.9212690506003913,0.81,5537.2,5606.415000000001,15.160027378507872,15.349527720739223,0.9952750401616096,1.0803304849033935,3.689042281985283,4.004305017715653,0.0016455591739056117,1.00771597816363,1.0938346159646861,3.735155310510099,4.054358830437099,0.001666128663579432,11.324340401404662,5.9352271169272095,8.50903528927731,9.05947232112373,4.748181693541768,6.807228231421849,9.172715725137776,4.80753396471104,6.892318584314622,10.14768646545825
133,204,3,abandoned,Brewster,BassRiver,0.07267150282859802,0.20785804092884064,0.4663054049015045,0.524101972579956,0.692957878112793,0.894671618938446,23829.176818165895,23829.176818165895,4800,47,1,0.20785804092884064,0.692957878112793,4700,0.47,2.3829176818165894,0.48,3253.1050000000005,3322.32,8.906516084873376,9.096016427104724,0.6761840322358161,0.28376306802186096,2.254264738078118,0.9460103281283327,3.737651599481018e-4,0.6905709265387059,0.28980058010743254,2.302227817611694,0.966138207450212,3.8171761015976354e-4,23.98813880263824,16.645800701584736,19.314834005508448,11.274425237239972,7.823526329744825,9.07797198258897,11.514306625266354,7.989984336760673,9.271120322644055,0
134,204,3,abandoned,Brewster,BassRiver,0.08843135088682175,0.22047995030879974,0.4514463543891907,0.5866171717643738,0.7300704121589661,0.919873833656311,3478.4021701123534,3478.4021701123534,3600,35,1,0.22047995030879974,0.7300704121589661,3500,0.35,0.34784021701123535,0.36,2422.525,2491.7400000000002,6.632511978097194,6.822012320328542,0.5341181916218251,1.535527421789105,1.7686138252153993,5.084558192873576,0.0019067697332660538,0.5493787113824488,1.5793996338402227,1.8191456487929822,5.229831284098536,0.0019612488685022264,23.98813880263824,16.645800701584736,19.314834005508448,8.395848580923383,5.826030245554658,6.760191901927956,8.635729968949766,5.992488252570505,6.9533402419830415,0
135,204,3,abandoned,Brewster,BassRiver,0.08843135088682175,0.22047995030879974,0.4514463543891907,0.5866171717643738,0.7300704121589661,0.919873833656311,3478.4021701123534,3478.4021701123534,3600,35,1,0.22047995030879974,0.7300704121589661,3500,0.35,0.34784021701123535,0.36,2422.525,2491.7400000000002,6.632511978097194,6.822012320328542,0.5341181916218251,1.535527421789105,1.7686138252153993,5.084558192873576,0.0019067697332660538,0.5493787113824488,1.5793996338402227,1.8191456487929822,5.229831284098536,0.0019612488685022264,23.98813880263824,16.645800701584736,19.314834005508448,8.395848580923383,5.826030245554658,6.760191901927956,8.635729968949766,5.992488252570505,6.9533402419830415,0
136,142,3,active,Dennis,BassRiver,0.08045412600040436,0.2364344298839569,0.5223568081855774,0.607742190361023,0.7760362029075623,1.0426124334335327,20947.153313528834,20947.153313528834,7800,77,1,0.2364344298839569,0.7760362029075623,7700,0.77,2.0947153313528832,0.78,5329.555,5398.77,14.591526351813826,14.781026694045176,1.260090297960192,0.601556822113082,4.135927625387013,1.9744580867300006,6.965875569540902e-4,1.2764551070246102,0.609369248374291,4.1896409711712606,2.0001003995446762,7.056341486028447e-4,23.98813880263824,16.645800701584736,19.314834005508448,18.470866878031444,12.817266540220247,14.872422184241506,18.710748266057827,12.983724547236095,15.06557052429659,23.073079903318874
137,130,27,active,Harwich,PleasantBay,0.11309822648763657,0.309561163187027,0.5805667638778687,0.5764200091362,0.8058264255523682,1.0609674453735352,19922.350394375444,19922.350394375444,679800,6797,1,0.309561163187027,0.8058264255523682,679700,67.97,1.9922350394375443,67.98,470454.35500000004,470523.57,1288.0338261464751,1288.2233264887063,145.63439736020254,73.10101191740841,379.1045512751949,190.29107699171138,0.0646527041563388,145.6558236361125,73.11176681102579,379.16032655123945,190.31907332494538,0.06466221610339724,14.485349562685133,7.727664667978208,15.407961045337727,984.5692097757085,525.2493674824788,1047.2791122516053,984.7140632713355,525.3266441291586,1047.4331918620587,21.94426973590061
138,151,42,active,Sandwich,ScortonHarbor,0.057950276881456375,0.15015429258346558,0.3386673331260681,0.6103673577308655,0.7374221086502075,0.8997090458869934,16923.735511172836,16923.735511172836,784100,7840,1,0.15015429258346558,0.7374221086502075,784000,78.4,1.6923735511172835,78.41,542645.6,542714.8150000001,1485.6826830937714,1485.8721834360028,81.48056619153022,48.1457336282157,400.15886260175705,236.44830796225648,0.08778692399872016,81.4909591208914,48.15187466566829,400.2099032730073,236.47846718521086,0.08779812131045471,9.507344552711109,5.116016865858274,7.33687566579797,745.375812932551,401.0957222832887,575.2110521985609,745.470886378078,401.14688245194725,575.2844209552188,18.641325428201764
139,545,42,active,Sandwich,ScortonHarbor,0.059649400413036346,0.15627476572990417,0.35655516386032104,0.609257698059082,0.734290599822998,0.8958157300949097,44147.388904747175,44147.388904747175,71500,714,1,0.15627476572990417,0.734290599822998,71400,7.14,4.414738890474718,7.15,49419.51,49488.725,135.30324435318275,135.4927446954141,7.7230223477366575,1.7493723953640663,36.28828164085865,8.219802471025996,0.0030648074033350946,7.733838905646652,1.7518224967581335,36.339105564725394,8.231314799416788,0.003069099850678701,9.507344552711109,5.116016865858274,7.33687566579797,67.88244010635731,36.528360422228076,52.3852922537975,67.97751355188443,36.57952059088666,52.45866101045549,48.627907404689964
140,149,27,active,Brewster,PleasantBay,0.15481139719486237,0.32355406880378723,0.5366172194480896,0.5859055519104004,0.7528167366981506,0.9349749684333801,12780.543949382123,12780.543949382123,489000,4889,1,0.32355406880378723,0.7528167366981506,488900,48.89,1.2780543949382124,48.9,338392.135,338461.35000000003,926.4671731690623,926.6566735112937,109.48815213045046,85.66783429882393,254.74726279502005,199.3242727414085,0.07249043364964544,109.51054692532271,85.68535686669033,254.79936900545064,199.36504268878863,0.07250526090136351,14.485349562685133,7.727664667978208,15.407961045337727,708.1887401196761,377.8055256174546,753.2952155065615,708.333593615303,377.88280226413434,753.4492951170148,14.077641354804914
141,139,15,active,Brewster,HerringRiverHarwich,0.05126276612281799,0.17818287014961243,0.4623692035675049,0.6324485540390015,0.8216434717178345,1.154353380203247,46991.10179413305,46991.10179413305,119200,1191,1,0.17818287014961243,0.8216434717178345,119100,11.91,4.699110179413305,11.92,82435.065,82504.28000000001,225.69490759753594,225.8844079397673,14.68851648266986,3.1258080619220032,67.73223299788535,14.413842283294128,0.004802928617981766,14.700849410027267,3.1284325859034663,67.78910305078031,14.425944585798996,0.004806961303639182,11.324340401404662,5.9352271169272095,8.50903528927731,134.87289418072953,70.68855496260306,101.34261029529277,134.98613758474357,70.74790723377234,101.42770064818554,51.76022871521961
142,705,15,active,Brewster,HerringRiverHarwich,0.02918522246181965,0.1033729687333107,0.31153592467308044,0.5639309287071228,0.7350419759750366,0.9991299510002136,6125.042665689783,6125.042665689783,80700,806,1,0.1033729687333107,0.7350419759750366,80600,8.06,0.6125042665689783,8.07,55787.29,55856.505000000005,152.73727583846681,152.92677618069817,5.766897784886137,9.415277737068118,41.00599987589241,66.94810487703671,0.024936524392563726,5.774052744917013,9.426959223094256,41.05687580625951,67.03116704189655,0.024967463008435394,11.324340401404662,5.9352271169272095,8.50903528927731,91.27418363532158,47.837930562433314,68.58282443157513,91.38742703933562,47.89728283360258,68.6679147844679,6.746673245830638
143,198,42,active,Sandwich,ScortonHarbor,0.058701805770397186,0.16486790776252747,0.3987894058227539,0.6087200045585632,0.7265406250953674,0.9071187973022461,19055.52705240083,19055.52705240083,1502000,15019,1,0.16486790776252747,0.7265406250953674,1501900,150.19,1.905552705240083,150.2,1039540.0850000001,1039609.3000000002,2846.1056399726217,2846.295140314853,171.38679884922996,89.94072868094023,755.2681031675914,396.3512009353918,0.1493585368773118,171.39821018146577,89.94671714413226,755.3183906769574,396.3775909214717,0.14936848151656057,9.507344552711109,5.116016865858274,7.33687566579797,1427.9080783716813,768.3745730832542,1101.925356246197,1428.0031518172084,768.4257332519127,1101.998725002855,20.989472492948988
144,86,26,active,Bourne,PhinneysHarborEelPondBackRiver,0.111337810754776,0.2174966186285019,0.3867209255695343,0.6086136102676392,0.6546205878257751,0.7253798842430115,50763.53526860648,50763.53526860648,296900,2968,1,0.2174966186285019,0.6546205878257751,296800,29.68,5.076353526860648,29.69,205430.12000000002,205499.33500000002,562.4370157426421,562.6265160848734,44.68035646444738,8.801663680046905,134.47878591151954,26.491217603334416,0.011079547804671281,44.69541049290576,8.80462920015474,134.5240954755059,26.50014321573446,0.011083280805953178,9.710849418533302,8.384229175056099,13.471100887471657,288.2180107420684,248.84392191566502,399.8222743401588,288.31511923625374,248.92776420741558,399.9569853490335,55.91552646301735
145,576,42,active,Sandwich,ScortonHarbor,0.054350461810827255,0.15516944229602814,0.38554659485816956,0.6084151268005371,0.7106420993804932,0.8989132642745972,19436.265227616237,19436.265227616237,143100,1430,1,0.15516944229602814,0.7106420993804932,143000,14.3,1.9436265227616236,14.31,98977.45,99046.66500000001,270.9854893908282,271.1749897330596,15.35827571638301,7.901865680738412,70.33754285932778,36.18881613088295,0.013942261345857507,15.369015769331531,7.9073914609347336,70.38672995223642,36.21412299531015,0.0139520111789665,9.507344552711109,5.116016865858274,7.33687566579797,135.95502710376886,73.15904118177332,104.91732202091097,136.05010054929596,73.2102013504319,104.99069077756894,21.408851785567006
146,576,42,active,Sandwich,ScortonHarbor,0.05403987690806389,0.1546253114938736,0.38522499799728394,0.6083597540855408,0.7101899981498718,0.8994421362876892,5274.982053608512,5274.982053608512,384200,3841,1,0.1546253114938736,0.7101899981498718,384100,38.41,0.5274982053608511,38.42,265854.815,265924.03,727.8708145106092,728.0603148528405,41.10788358152114,77.92990225132624,188.80743057298452,357.92999607235646,0.13798545798135695,41.11858597245619,77.95019121312038,188.8565863737065,358.02318274147194,0.1380213823390714,9.507344552711109,5.116016865858274,7.33687566579797,365.1771042696337,196.50620781761629,281.8093943233,365.2721777151608,196.5573679862749,281.882763079958,5.810339982229239
147,582,26,active,Bourne,PhinneysHarborEelPondBackRiver,0.10196104645729065,0.20909589529037476,0.3845420181751251,0.6086456179618835,0.6546854376792908,0.7258400917053223,15761.585492108317,15761.585492108317,95100,7766,1,0.20909589529037476,0.6546854376792908,776600,77.66,1.5761585492108316,9.51,537523.6900000001,65823.465,1471.6596577686516,180.21482546201233,112.39399720033587,71.30881424118819,351.90893225063746,223.27000822781127,0.09337002667057183,13.763416345289647,8.732253714057425,43.09366399309247,27.340944865393826,0.01143380058765308,9.710849418533302,8.384229175056099,13.471100887471657,754.1445658432962,651.1192377348566,1046.1656949210487,92.35017797025169,79.73401945478349,128.11016943985547,17.36122880370239
148,197,42,active,Sandwich,ScortonHarbor,0.053061116486787796,0.14559617638587952,0.352959543466568,0.6043393611907959,0.6945787668228149,0.8643842339515686,15543.593728225937,15543.593728225937,554000,9381,1,0.14559617638587952,0.6945787668228149,938100,93.81,1.5543593728225937,55.4,649305.915,383451.10000000003,1777.7027104722793,1049.8318959616702,94.5364585287349,60.82020682068148,450.9941017314596,290.147896050892,0.11436883526131487,55.82901399095953,35.91770022242569,266.33699217485196,171.3484003967532,0.06754113072675455,9.507344552711109,5.116016865858274,7.33687566579797,891.8839924898291,479.9335421861647,688.2723062085075,526.7068882201954,283.4273343685484,406.4629118852075,17.12111305570359
149,176,-1,active,Brewster,NA,0.020173726603388786,0.06352367997169495,0.19178001582622528,0.499502569437027,0.6633704304695129,0.835098147392273,11901.702380280709,11901.702380280709,14200,141,1,0.06352367997169495,0.6633704304695129,14100,1.41,1.190170238028071,1.42,9759.315,9828.53,26.719548254620126,26.909048596851473,0.6199476028029621,0.5208898550766317,6.474040992637575,5.439592409371675,0.0022450190234037702,0.624344394312203,0.5245841093679553,6.5199561769825225,5.4781710789416875,0.0022609411441371304,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.109606154855399
150,577,-1,active,Sandwich,NA,0.058852631598711014,0.16550227999687195,0.39901790022850037,0.6149616241455078,0.7502706050872803,0.938148558139801,52955.3684267721,52955.3684267721,9300,92,1,0.16550227999687195,0.7502706050872803,9200,0.92,5.29553684267721,0.93,6367.78,6436.995,17.434031485284052,17.6235318275154,1.053882108518481,0.19901327095397578,4.777558153662682,0.90218580204369625,3.2922122918268865e-4,1.0653373488284648,0.20117645868173645,4.829488133593798,0.9119921694572147,3.3279972080423964e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.32980876840521
151,636,-1,active,Wareham,NA,0.0419766865670681,0.10706208646297455,0.2364700883626938,0.6084653735160828,0.6720899939537048,0.7672094702720642,24438.82611283158,24438.82611283158,117200,1171,1,0.10706208646297455,0.6720899939537048,117100,11.71,2.4438826112831578,11.72,81050.76500000001,81119.98,221.904900752909,222.0944010951403,8.677464010320232,3.5506877336322384,54.473408158793156,22.28969914810759,0.00908001471627142,8.684874312634765,3.553719917862496,54.51992686772465,22.30873390399837,0.00908776878520077,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.919122575022854
152,582,26,active,Bourne,PhinneysHarborEelPondBackRiver,0.09410662204027176,0.20056602358818054,0.37951913475990295,0.6085653305053711,0.6542957425117493,0.725542426109314,18820.10399396819,18820.10399396819,131600,1315,1,0.20056602358818054,0.6542957425117493,131500,13.15,1.8820103993968191,13.16,91017.725,91086.94,249.19295003422314,249.3824503764545,18.25506317929253,9.699767432285839,59.55250996060521,31.643029166943858,0.013240784966655287,18.268945356615188,9.707143681283776,59.59779704042315,31.667092306994764,0.013250854004652745,9.710849418533302,8.384229175056099,13.471100887471657,127.69766985371292,110.2526136519877,177.1449766702523,127.79477834789826,110.33645594373826,177.279687679127,20.730156348316022
153,582,26,active,Bourne,PhinneysHarborEelPondBackRiver,0.09300512820482254,0.19918414950370789,0.37921953201293945,0.6084039211273193,0.6530387997627258,0.7245450019836426,15567.456583262348,15567.456583262348,550000,5499,1,0.19918414950370789,0.6530387997627258,549900,54.99,1.556745658326235,55,380613.285,380682.5,1042.0623819301848,1042.2518822724162,75.81213346253737,48.699113472426994,248.5552428101483,159.6633602160723,0.06693851216842822,75.82591999344528,48.70796946687552,248.6004428906739,159.69239519701725,0.06695068502025009,9.710849418533302,8.384229175056099,13.471100887471657,533.9996095251463,461.0487623363349,740.7758378020665,534.0967180193315,461.13260462808546,740.9105488109411,17.147397751897646
154,162,-1,active,Dennis,NA,0.1607159674167633,0.36723655462265015,0.655270516872406,0.7183111906051636,0.9084111452102661,1.232285499572754,28556.99503067643,28556.99503067643,4000,39,1,0.36723655462265015,0.9084111452102661,3900,0.39,2.855699503067643,0.4,2699.385,2768.6,7.390513347022588,7.580013689253936,0.9913128470000626,0.3471348599301771,2.4521514192134144,0.858686782898295,2.5879870550397785e-4,1.0167311251282691,0.35603575377454055,2.515027096629143,0.8807043927162,2.6543456974766956e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.45524445633978
155,162,-1,active,Dennis,NA,0.1607159674167633,0.36723655462265015,0.655270516872406,0.7183111906051636,0.9084111452102661,1.232285499572754,28556.99503067643,28556.99503067643,4000,39,1,0.36723655462265015,0.9084111452102661,3900,0.39,2.855699503067643,0.4,2699.385,2768.6,7.390513347022588,7.580013689253936,0.9913128470000626,0.3471348599301771,2.4521514192134144,0.858686782898295,2.5879870550397785e-4,1.0167311251282691,0.35603575377454055,2.515027096629143,0.8807043927162,2.6543456974766956e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.45524445633978
156,162,-1,active,Dennis,NA,0.1607159674167633,0.36723655462265015,0.655270516872406,0.7183111906051636,0.9084111452102661,1.232285499572754,28556.99503067643,28556.99503067643,4000,39,1,0.36723655462265015,0.9084111452102661,3900,0.39,2.855699503067643,0.4,2699.385,2768.6,7.390513347022588,7.580013689253936,0.9913128470000626,0.3471348599301771,2.4521514192134144,0.858686782898295,2.5879870550397785e-4,1.0167311251282691,0.35603575377454055,2.515027096629143,0.8807043927162,2.6543456974766956e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.45524445633978
157,162,-1,active,Dennis,NA,0.15801212191581726,0.36452651023864746,0.6546855568885803,0.7155883312225342,0.9054425954818726,1.2322529554367065,28556.99503067643,28556.99503067643,4000,39,1,0.36452651023864746,0.9054425954818726,3900,0.39,2.855699503067643,0.4,2699.385,2768.6,7.390513347022588,7.580013689253936,0.9839973938405515,0.3445731572189315,2.444138160604835,0.8558807248379244,2.5879870550397785e-4,1.0092280962467193,0.3534083663783912,2.5068083698511123,0.8778263844491531,2.6543456974766956e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.45524445633978
158,494,-1,active,Dennis,NA,0.15151943266391754,0.3569727838039398,0.6510294675827026,0.7106420993804932,0.8988320827484131,1.2293262481689453,14352.832074588468,14352.832074588468,24800,247,1,0.3569727838039398,0.8988320827484131,24700,2.47,1.4352832074588469,2.48,17096.105,17165.32,46.80658453114305,46.9960848733744,6.102844194054454,4.252013931703049,15.366527664035559,10.70626868911943,0.003261139285118064,6.127552065285444,4.26922856300549,15.42874032664299,10.749613906484285,0.0032743422781752215,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.80950100183845
159,61,50,abandoned,Wareham,Wareham,0.03538024425506592,0.08627919107675552,0.19163672626018524,0.6028430461883545,0.6612580418586731,0.7422826886177063,19705.24554907821,19705.24554907821,16400,163,1,0.08627919107675552,0.6612580418586731,16300,1.63,1.9705245549078207,1.64,11282.045000000002,11351.26,30.88855578370979,31.07805612594114,0.9734057162915545,0.4939830431786167,7.460342984861435,3.785968038957232,0.0015675296055955377,0.9793775305019319,0.4970136139956633,7.506111960228682,3.8091948367422455,0.0015771463516421362,NA,4.269217591417849,6.606410922323156,NA,6.958824674011094,10.768449803386744,NA,7.001516849925272,10.834513912609975,0
160,61,50,abandoned,Wareham,Wareham,0.03520457446575165,0.0858292207121849,0.19058650732040405,0.6019200682640076,0.6601724028587341,0.7407095432281494,13222.533244669414,13222.533244669414,1800,17,1,0.0858292207121849,0.6601724028587341,1700,0.17,1.3222533244669414,0.18,1176.655,1245.8700000000001,3.221505817932923,3.411006160164271,0.10099138169709593,0.07637823995474544,0.7767951586857438,0.5874783177413482,2.4363756613972998e-4,0.10693205120868982,0.08087107759914224,0.8224889915496111,0.6220358658437805,2.5796918767736116e-4,NA,4.269217591417849,6.606410922323156,NA,0.7257669905410344,1.1230898567949366,NA,0.7684591664552128,1.189153966018168,0
161,196,40,active,Sandwich,SandwichHarbor,0.052620790898799896,0.11275796592235565,0.22594138979911804,0.5439791679382324,0.6149616241455078,0.6785410642623901,29168.97503365746,29168.97503365746,163600,1635,1,0.11275796592235565,0.6149616241455078,163500,16.35,2.916897503365746,16.36,113166.52500000001,113235.74,309.83305954825465,310.022559890486,12.76042716950141,4.374657373040165,69.59307001290323,23.858592882540872,0.01062200708769317,12.768231712112724,4.377333004460984,69.63563458171845,23.873185294089822,0.010628503728113775,7.1062135964089,5.326828781467966,6.92129891042794,116.18659230128553,87.09365057700124,113.16323718549684,116.25765443724961,87.14691886481592,113.2324501746011,32.129334309823356
162,351,50,abandoned,Wareham,Wareham,0.04196596145629883,0.09677919745445251,0.20438756048679352,0.606904923915863,0.6720548272132874,0.7719319462776184,34414.39054435326,34414.39054435326,151600,1515,1,0.09677919745445251,0.6720548272132874,151500,15.15,3.4414390544353255,15.16,104860.725,104929.94,287.09301848049284,287.28251882272417,10.148336809992045,2.9488643121292157,70.47215642133504,20.477525624203793,0.008342237475061121,10.155035382143854,2.9508107572197297,70.51867269620061,20.491042142767622,0.008347743902437399,NA,4.269217591417849,6.606410922323156,NA,64.67864650998041,100.08712547319581,NA,64.7213386858946,100.15318958241905,0
163,180,40,active,Sandwich,SandwichHarbor,0.050145380198955536,0.11657174676656723,0.25073572993278503,0.558353841304779,0.6251225471496582,0.6980474591255188,7600.444375770633,7600.444375770633,20900,208,1,0.11657174676656723,0.6251225471496582,20800,2.08,0.7600444375770633,2.09,14396.720000000001,14465.935000000001,39.41607118412047,39.60557152635182,1.6782507981091739,2.2080956259074136,8.999714277000429,11.841036960536822,0.005186021926530309,1.6863193115616217,2.218711470262738,9.042982134101392,11.897965022847096,0.005210954724254012,7.1062135964089,5.326828781467966,6.92129891042794,14.780924280530513,11.07980386545337,14.396301733690116,14.8519864164946,11.133072153268047,14.465514722794394,8.371813475467594
164,199,42,active,Sandwich,ScortonHarbor,0.0516682006418705,0.12278949469327927,0.2664671540260315,0.5838128924369812,0.654380738735199,0.7583593726158142,78678.51645164138,78678.51645164138,1577600,15775,1,0.12278949469327927,0.654380738735199,1577500,157.75,7.867851645164138,157.76,1091866.625,1091935.84,2989.367898699521,2989.5573990417524,134.06975115620625,17.04019816370207,714.4964886678084,90.81214553746237,0.03799471613749724,134.07825003108144,17.041278366438277,714.54178163064,90.8179022503332,0.037997124677347484,9.507344552711109,5.116016865858274,7.33687566579797,1499.7836031901775,807.0516605891428,1157.3921362796298,1499.8786766357043,807.1028207578013,1157.4655050362876,86.66359908631846
165,223,42,active,Sandwich,ScortonHarbor,0.05159522220492363,0.12177623808383942,0.2629612982273102,0.582847535610199,0.6514990329742432,0.7529928088188171,63369.4128814598,63369.4128814598,70800,707,1,0.12177623808383942,0.6514990329742432,70700,7.07,6.33694128814598,7.08,48935.005000000005,49004.22000000001,133.97674195756332,134.16624229979467,5.959120819513872,0.9403781017604081,31.881108436089757,5.03099318526546,0.0021142178200101542,5.967549561832846,0.9417081980853876,31.926201941657073,5.0381091586533895,0.002117208227110593,9.507344552711109,5.116016865858274,7.33687566579797,67.21692598766754,36.170239241618,51.871710957191645,67.31199943319466,36.22139941027658,51.94507971384962,69.80077459479917
166,686,-1,active,Wareham,NA,0.0421539731323719,0.09364833682775497,0.19380544126033783,0.6025605201721191,0.6651144027709961,0.755085289478302,66154.83040228495,66154.83040228495,272700,3884,1,0.09364833682775497,0.6651144027709961,388400,38.84,6.6154830402284945,27.27,268831.06,188749.30500000002,736.0193292265571,516.7674332648871,25.175581656642407,3.805554560952039,178.80340991819384,27.02802030190347,0.011125708051110588,17.676058490644657,2.6719225766519594,125.5398812685156,18.976676458107818,0.007811484514773063,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.86888413981285
167,820,-1,active,Marion,NA,0.028793472796678543,0.06604762375354767,0.14417745172977448,0.5921905040740967,0.6479060053825378,0.7162443399429321,22011.942828273557,22011.942828273557,114100,1140,1,0.06604762375354767,0.6479060053825378,114000,11.4,2.201194282827356,11.41,78905.1,78974.315,216.03039014373718,216.21989048596853,5.211494357036055,2.367575819042232,51.12308814530969,23.22515942556597,0.009814235473401912,5.216065843314156,2.369652639936128,51.167932959472246,23.245532372430503,0.009822844451887353,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.245934905915043
168,224,42,active,Sandwich,ScortonHarbor,0.05603077635169029,0.12249007821083069,0.2459944188594818,0.5904632210731506,0.6633704304695129,0.7736263275146484,25020.380659223098,25020.380659223098,20500,204,1,0.12249007821083069,0.6633704304695129,20400,2.04,2.5020380659223096,2.05,14119.860000000002,14189.075000000003,38.65806981519508,38.847570157426425,1.72954275572598,0.6912535741491328,9.366697606369259,3.743627138988581,0.0015450632163321947,1.7380209064893426,0.6946420720616285,9.412612790714205,3.761978252414995,0.0015526370556279408,9.507344552711109,5.116016865858274,7.33687566579797,19.394982887530663,10.43667440635088,14.967226358227858,19.490056333057773,10.487834575009462,15.040595114885836,27.559699092327644
169,493,-1,active,Dennis,NA,0.08509448170661926,0.250497043132782,0.5559864640235901,0.6465567350387573,0.8182185292243958,1.132105827331543,19236.694521060628,19236.694521060628,68000,679,1,0.250497043132782,0.8182185292243958,67900,6.79,1.9236694521060629,6.8,46996.98500000001,47066.2,128.67073237508558,128.8602327173169,11.772605778655711,6.119869380764394,38.45380394468099,19.98981888628588,0.006688817157969364,11.789943931496142,6.128882443180833,38.51043694018125,20.019258973010896,0.006698668140528964,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.18902664800307
170,664,-1,active,Wareham,NA,0.05866702273488045,0.13546113669872284,0.27052533626556396,0.6061313152313232,0.6514255404472351,0.7234516739845276,98627.32013418802,98627.32013418802,167800,1677,1,0.13546113669872284,0.6514255404472351,167700,16.77,9.862732013418801,16.78,116073.55500000001,116142.77,317.7920739219713,317.9815742642026,15.723455700961726,1.5942292338034816,75.61327829750687,7.666565227021351,0.0032221505510805454,15.732831643538326,1.5951798773537518,75.65836671628894,7.671136822267043,0.0032240719288689056,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.63700685460674
